Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-10-30,,57332.0,1949.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-10-31,,57651.0,1956.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-01,,57942.0,1964.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-02,,58272.0,1973.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-03,,58574.0,1980.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-04,,58979.0,1989.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-05,,59527.0,1999.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-06,,60169.0,2011.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-07,,60800.0,2024.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-08,,61381.0,2036.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-09,,62051.0,2048.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-10,,62693.0,2062.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-11,,63446.0,2077.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-12,,64257.0,2093.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-13,,65108.0,2111.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-14,,65975.0,2125.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-15,,66819.0,2139.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-16,,67679.0,2154.0
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,2020-11-17,,68589.0,2168.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-25,,1.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-26,,4.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-27,,4.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-28,,4.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-29,,4.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-30,,6.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-01-31,,7.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-01,,9.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-02,,11.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-03,,11.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-04,,11.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-05,,12.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-06,,13.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-07,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-08,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-09,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-10,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-11,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-12,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-13,,14.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-14,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-15,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-16,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-17,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-18,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-19,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-20,,15.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-21,,17.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-22,,21.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-23,,22.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-24,,22.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-25,,22.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-26,,22.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-27,,23.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-28,,23.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-02-29,,25.0,
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-01,,26.0,1.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-02,,29.0,1.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-03,,33.0,1.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-04,,41.0,1.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-05,,52.0,2.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-06,,59.0,2.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-07,,63.0,2.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-08,,74.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-09,,80.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-10,,100.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-11,,112.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-12,,126.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-13,,156.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-14,,197.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-15,,249.0,3.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-16,,298.0,5.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-17,,375.0,5.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-18,,454.0,5.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-19,,565.0,6.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-20,,709.0,6.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-21,,874.0,7.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-22,,1098.0,7.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-23,,1709.0,7.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-24,,1823.0,7.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-25,,2423.0,8.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-26,,2799.0,11.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-27,,3166.0,13.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-28,,3378.0,13.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-29,,3809.0,14.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-30,,4093.0,16.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-03-31,,4557.0,19.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-01,,4707.0,20.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-02,,4976.0,21.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-03,,5224.0,23.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-04,,5548.0,30.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-05,,5687.0,34.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-06,5509.0,5744.0,36.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-07,8037.0,5844.0,42.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-08,8668.0,5956.0,45.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-09,10766.0,6052.0,50.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-10,8212.0,6152.0,52.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-11,9501.0,6238.0,54.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-12,6094.0,6289.0,57.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-13,8195.0,6322.0,61.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-14,4357.0,6366.0,61.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-15,4884.0,6416.0,61.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-16,8626.0,6458.0,63.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-17,11527.0,6497.0,63.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-18,14980.0,6533.0,67.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-19,14486.0,6586.0,69.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-20,10738.0,6612.0,70.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-21,8108.0,6625.0,71.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-22,12599.0,6647.0,74.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-23,14218.0,6654.0,74.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-24,15711.0,6667.0,75.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-25,11887.0,6687.0,79.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-26,12192.0,6703.0,81.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-27,10614.0,6713.0,83.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-28,13616.0,6725.0,84.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-29,13731.0,6738.0,88.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-04-30,19231.0,6746.0,90.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-01,25227.0,6762.0,92.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-02,22715.0,6767.0,93.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-03,21524.0,6783.0,93.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-04,17107.0,6801.0,95.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-05,14542.0,6825.0,95.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-06,23900.0,6849.0,96.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-07,33893.0,6875.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-08,34701.0,6896.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-09,38206.0,6914.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-10,32416.0,6929.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-11,27247.0,6941.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-12,22808.0,6948.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-13,31098.0,6964.0,97.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-14,34455.0,6975.0,98.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-15,40336.0,6989.0,98.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-16,31836.0,7019.0,98.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-17,26474.0,7036.0,98.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-18,19908.0,7045.0,98.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-19,23836.0,7060.0,99.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-20,25697.0,7068.0,99.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-21,26117.0,7079.0,100.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-22,32998.0,7081.0,100.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-23,21580.0,7095.0,101.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-24,32533.0,7106.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-25,19405.0,7109.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-26,44023.0,7118.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-27,50098.0,7133.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-28,29123.0,7139.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-29,30178.0,7150.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-30,30916.0,7173.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-05-31,26030.0,7185.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-01,17652.0,7195.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-02,18167.0,7204.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-03,22313.0,7221.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-04,33629.0,7229.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-05,32863.0,7240.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-06,11396.0,7251.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-07,26874.0,7255.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-08,16053.0,7260.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-09,17169.0,7265.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-10,29270.0,7267.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-11,31269.0,7276.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-12,34327.0,7285.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-13,37101.0,7290.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-14,29702.0,7302.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-15,15796.0,7320.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-16,20198.0,7335.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-17,27770.0,7347.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-18,51380.0,7370.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-19,42708.0,7391.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-20,35173.0,7409.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-21,35946.0,7436.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-22,66525.0,7461.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-23,24972.0,7474.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-24,47603.0,7492.0,102.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-25,51917.0,7521.0,103.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-26,49498.0,7558.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-27,54222.0,7595.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-28,43114.0,7641.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-29,36520.0,7686.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-06-30,40287.0,7767.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-01,49941.0,7834.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-02,57859.0,7920.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-03,54078.0,8001.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-04,50176.0,8255.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-05,45399.0,8362.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-06,45730.0,8449.0,104.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-07,41942.0,8586.0,106.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-08,55299.0,8755.0,106.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-09,54425.0,8886.0,106.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-10,59437.0,9059.0,106.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-11,51225.0,9359.0,106.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-12,53995.0,9553.0,107.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-13,42300.0,9797.0,108.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-14,44449.0,9980.0,108.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-15,59904.0,10251.0,108.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-16,65575.0,10495.0,111.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-17,62728.0,10810.0,113.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-18,63387.0,11235.0,116.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-19,62632.0,11441.0,118.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-20,57962.0,11802.0,122.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-21,56310.0,12069.0,123.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-22,59794.0,12428.0,126.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-23,69308.0,12896.0,128.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-24,75584.0,13306.0,133.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-25,64084.0,13595.0,139.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-26,75619.0,13950.0,145.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-27,51966.0,14403.0,155.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-28,,14935.0,161.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-29,,15304.0,167.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-30,66205.0,15582.0,176.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-07-31,,16303.0,189.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-01,,16905.0,196.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-02,39158.0,17282.0,200.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-03,40529.0,17923.0,208.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-04,94706.0,18318.0,221.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-05,70464.0,18729.0,232.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-06,80008.0,19444.0,247.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-07,91937.0,19862.0,255.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-08,40197.0,20272.0,266.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-09,93191.0,20698.0,278.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-10,61132.0,21084.0,295.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-11,61626.0,21397.0,313.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-12,61172.0,21713.0,331.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-13,68441.0,22127.0,352.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-14,70629.0,22358.0,361.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-15,63370.0,22743.0,375.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-16,53774.0,23035.0,379.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-17,38539.0,23288.0,396.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-18,44516.0,23599.0,421.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-19,59882.0,23773.0,438.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-20,68336.0,23993.0,450.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-21,,24236.0,463.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-22,,24407.0,472.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-23,,24602.0,485.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-24,51447.0,24812.0,502.0
Australia,Oceania,-25.27,133.78,22,3.84,3.5,44648.71,24598933,37,16,2020-08-25,56675.0,24916.0,517.0
